Source,Target,weight
@KiranKS,@Hey_Raam,1
@ccaduff,@EwanMacKenna,1
@tyluvsdeb,@botticellicream,1
@1984taxfarm,@WiTweetIT,1
@MandateFreeedom,@MandateFreeedom,1
@MandateFreeedom,@thesnoozbar,1
@MandateFreeedom,@WutrainS,1
@thetribunechd,@rituraj_prht,1
@thetribunechd,@adv_lakhanpal,1
@thetribunechd,@DevaarwenKumar,2
@thetribunechd,@_vishal22,1
@truthjustice61,@RogerDa06325885,1
@clarejdaly,@ThisisMEtweety,1
@clarejdaly,@Hopesaxons,1
@clarejdaly,@HBopweg,1
@clarejdaly,@recover2renew,1
@clarejdaly,@NriOic,1
@clarejdaly,@cryptovitas,2
@clarejdaly,@x3r0gxx,1
@clarejdaly,@BinitaKane,1
@clarejdaly,@abi_carey,1
@clarejdaly,@XposingXtremism,1
@clarejdaly,@Mifield,1
@clarejdaly,@Giorgio_Liog,1
@clarejdaly,@MelanieWeckert,2
@clarejdaly,@dynamic_fatima,1
@clarejdaly,@Piquehiboux,1
@clarejdaly,@UndueEffluence,1
@clarejdaly,@loveandpeaceal2,1
@TheLaughFactory,@LiviaF811,1
@SCCOEM,@SupOttoLee,1
@VixCentral,@josephcampagna,1
@KPCommHealth,@NMHAlliance,1
@gregggonsalves,@AllyKeyLime,1
@gregggonsalves,@michaelkerton,1
@gregggonsalves,@Massie33346732,1
@gregggonsalves,@rosarat,1
@gregggonsalves,@PhillieDrone,1
@gregggonsalves,@MiftyJackson,2
@gregggonsalves,@follower9823,1
@gregggonsalves,@Shaunnotsharon,1
@gregggonsalves,@JustJul87741611,1
@gregggonsalves,@tbell1968,1
@gregggonsalves,@Iloveautumn2,1
@gregggonsalves,@WSinnock,1
@gregggonsalves,@Satumaan,1
@gregggonsalves,@ProfMEvans,1
@gregggonsalves,@kamalfizazi,1
@gregggonsalves,@SClampet,1
@gregggonsalves,@zerocovidni,1
@gregggonsalves,@jot_au,1
@gregggonsalves,@Roxana50189220,1
@gregggonsalves,@Writerer,1
@gregggonsalves,@blondbanshee,1
@gregggonsalves,@DhurataMehmetaj,1
@gregggonsalves,@deedeebou,1
@gregggonsalves,@SourceControl21,1
@gregggonsalves,@RiveraSunAuthor,1
@gregggonsalves,@JHillport,1
@gregggonsalves,@AndreiG07882225,1
@gregggonsalves,@Gory_Veej,1
@gregggonsalves,@silverthornn264,1
@gregggonsalves,@VengefulArzt,1
@gregggonsalves,@dazilmz,1
@gregggonsalves,@kenkircher1,1
@gregggonsalves,@sherpamom24,1
@gregggonsalves,@pinky_or_brain,1
@gregggonsalves,@Juniper_Rising,1
@gregggonsalves,@HammerTime_419,1
@gregggonsalves,@RobertAWiseman,1
@gregggonsalves,@HealthTypes,1
@gregggonsalves,@JayhawkAmy99,1
@gregggonsalves,@ConnConnection,1
@gregggonsalves,@APinchOfScience,1
@gregggonsalves,@MHPoison1,1
@gregggonsalves,@invinciblejha,1
@gregggonsalves,@BevPR,1
@gregggonsalves,@cooochyMeowMeow,1
@gregggonsalves,@CeceRozi,1
@gregggonsalves,@tsh2,1
@gregggonsalves,@londoner_007,1
@gregggonsalves,@dytiaaurinh,1
@gregggonsalves,@river_acr,1
@gregggonsalves,@juanseapi,1
@gregggonsalves,@tanya_hoskin,1
@gregggonsalves,@DoorenspleetR,1
@gregggonsalves,@ShoshUMD,1
@gregggonsalves,@platogue,1
@gregggonsalves,@berthahidalgo,2
@gregggonsalves,@MooDogPress,1
@gregggonsalves,@misticdream,1
@gregggonsalves,@AnimaMoto1,1
@gregggonsalves,@Alliandre,1
@gregggonsalves,@wildwalkerwoman,2
@gregggonsalves,@chaddockcostelo,1
@gregggonsalves,@Kaddand67376085,1
@gregggonsalves,@BirgitC,1
@gregggonsalves,@ZachHunt359,1
@gregggonsalves,@GodessofChaos71,1
@gregggonsalves,@dynamic_fatima,1
@gregggonsalves,@evolv67,1
@gregggonsalves,@Alissa_Moen,1
@gregggonsalves,@LongCovidNews,1
@gregggonsalves,@geewhizpat,1
@gregggonsalves,@KLambPhD,1
@gregggonsalves,@freespeechlover,2
@gregggonsalves,@julia_doughty,1
@gregggonsalves,@moonfl0wer,1
@gregggonsalves,@FilmStudies140,1
@gregggonsalves,@MorriganResists,1
@gregggonsalves,@AmyResnick,1
@gregggonsalves,@sarajean323,1
@gregggonsalves,@EmpressNorton,3
@gregggonsalves,@TOTigerLilly,1
@gregggonsalves,@TheSpiritualAr2,1
@gregggonsalves,@YlvaHabel,2
@gregggonsalves,@CarolynHanson49,1
@gregggonsalves,@RipperMD41,1
@gregggonsalves,@ArakapasHash,1
@gregggonsalves,@MrProfChanda,1
@gregggonsalves,@mataliandy,1
@gregggonsalves,@Artemitzi,1
@gregggonsalves,@GladstoneMarian,1
@gregggonsalves,@snsmom22,1
@gregggonsalves,@leafyflower1,1
@gregggonsalves,@RealTDog,1
@gregggonsalves,@MattLabor,1
@gregggonsalves,@JoannaInNY_MPH,1
@gregggonsalves,@JuanitaIguana1,1
@gregggonsalves,@jay_james84,1
@gregggonsalves,@GraceCheron,1
@gregggonsalves,@chaplinscourage,1
@gregggonsalves,@imelda_mairead,1
@gregggonsalves,@LeoBeletsky,1
@gregggonsalves,@DrJudyStone,1
@gregggonsalves,@mgpolitis,1
@gregggonsalves,@moontomysea,2
@gregggonsalves,@ADHD_Mel,1
@gregggonsalves,@bleasdalefamily,1
@gregggonsalves,@miratorazh,1
@gregggonsalves,@kmcavena63,1
@gregggonsalves,@Lauren_6489,1
@gregggonsalves,@ekverstania,1
@gregggonsalves,@M3900Wilson,2
@gregggonsalves,@dwain_campbell,1
@gregggonsalves,@chickpea_D,1
@gregggonsalves,@rleas,1
@gregggonsalves,@blinddrew,1
@gregggonsalves,@nlradIR,1
@gregggonsalves,@SunnuvaG,1
@gregggonsalves,@SFdirewolf,1
@gregggonsalves,@marcynorsk,1
@gregggonsalves,@nb_covid_info,2
@gregggonsalves,@sleepyknave,1
@gregggonsalves,@anawrot06,1
@gregggonsalves,@Sanfranpixie,1
@gregggonsalves,@Kerbrech,1
@gregggonsalves,@GemmellSusie,1
@gregggonsalves,@ItsMeChrissilee,1
@gregggonsalves,@psychwriter1515,1
@gregggonsalves,@DeeDub8,1
@gregggonsalves,@ipattorneyliza,1
@gregggonsalves,@pop_popculture,1
@gregggonsalves,@itsallober,1
@gregggonsalves,@ghostcatbce,1
@gregggonsalves,@abenadove,1
@gregggonsalves,@RemainRevoke,1
@gregggonsalves,@skry,1
@gregggonsalves,@DrJanaSchroeder,1
@gregggonsalves,@udarnik,1
@gregggonsalves,@PureShakti,1
@gregggonsalves,@gerrjame,1
@gregggonsalves,@vinnyeng,1
@gregggonsalves,@NorthStar1956,1
@gregggonsalves,@GringoGranadino,1
@gregggonsalves,@jav_riv,1
@gregggonsalves,@HelenadorfD,1
@gregggonsalves,@sandymaxey,1
@gregggonsalves,@fletcher_ruth,1
@gregggonsalves,@MariaSammutMasc,4
@gregggonsalves,@moridesamoped,1
@gregggonsalves,@Adrian7745,1
@gregggonsalves,@TiGGyZTweetZ,1
@gregggonsalves,@anandcpatelmdms,1
@gregggonsalves,@MMaruxxi,1
@gregggonsalves,@brianoloughlin9,1
@gregggonsalves,@DaddyLukeSF,1
@gregggonsalves,@MindOverColor,1
@gregggonsalves,@MarkedByCovid,2
@gregggonsalves,@Truthbuster,1
@gregggonsalves,@Suzecat52,1
@gregggonsalves,@DisabilityStor1,1
@gregggonsalves,@CrowdedHead,1
@gregggonsalves,@Mereycat,1
@gregggonsalves,@nattyray11,1
@gregggonsalves,@PamelaA_Tweets,1
@gregggonsalves,@dvk_dileep,1
@gregggonsalves,@cpujudy,2
@gregggonsalves,@koat71,1
@gregggonsalves,@UPdrafter,2
@gregggonsalves,@collinsnyc,1
@gregggonsalves,@Wendellville,1
@gregggonsalves,@arkepi2020,1
@gregggonsalves,@jgownder,1
@gregggonsalves,@joaquinlife,1
@gregggonsalves,@WarmGingerTea,2
@gregggonsalves,@Skull_Beneath,1
@gregggonsalves,@wiredinhi,1
@gregggonsalves,@DerickEvolved,1
@gregggonsalves,@TierneyODea,1
@gregggonsalves,@JoanPennnative,1
@gregggonsalves,@FairlieHall,1
@gregggonsalves,@JanetKasperski,1
@gregggonsalves,@desfisher1,1
@gregggonsalves,@paula_span,1
@gregggonsalves,@Izzy_Y_99,1
@gregggonsalves,@ElaineCarol3,1
@gregggonsalves,@CABird6,2
@gregggonsalves,@CupcakeMrs1,1
@gregggonsalves,@riotheatherrr,2
@gregggonsalves,@beth72,1
@gregggonsalves,@JayChance12,1
@gregggonsalves,@PersistingIAm,1
@gregggonsalves,@kcfaul,1
@gregggonsalves,@jennifercgard1,1
@gregggonsalves,@LadyLamoureux,1
@gregggonsalves,@epidemiolakshmy,1
@gregggonsalves,@rjcaliente,1
@gregggonsalves,@Connie_TO1682,1
@gregggonsalves,@Nuvolina22,1
@gregggonsalves,@TerraV2013,1
@gregggonsalves,@geraldmcgrew2,2
@gregggonsalves,@jennydbuk,1
@gregggonsalves,@wimpson69,2
@gregggonsalves,@_Justice4Always,2
@gregggonsalves,@DrTomori,2
@gregggonsalves,@Vikii90155420,1
@gregggonsalves,@HotGrannySharts,1
@Durham_isComing,@tony_hambleton,1
@TheTribune2020,@MLM_2525,1
@TheTribune2020,@Bitchbotpolitic,1
@GVAhisenda,@Ayto_lAlcora,1
@honsagasu,@Kani_VooV_,1
@QS_Dexeus,@BertomeuLorenzo,1
@QS_Dexeus,@lluis1966,1
@GlobalHealthOrg,@peterngolaowiti,1
@nicolasberrod,@lilangell_,1
@nicolasberrod,@lpovert,2
@nicolasberrod,@CelineRigo,1
@nicolasberrod,@Eloy_Sauvan,3
@nicolasberrod,@infosnewsactus,1
@nicolasberrod,@BeaDillies,2
@nicolasberrod,@CECILEROUYER1,1
@nicolasberrod,@RodneyPER,1
@nicolasberrod,@lisa_iannattone,1
@nicolasberrod,@starryvibes,5
@nicolasberrod,@corinnecadoret,1
@nicolasberrod,@bizbeedy,1
@nicolasberrod,@monsieurCamomil,1
@nicolasberrod,@LaurentRiberoll,1
@nicolasberrod,@RichardYing,1
@nicolasberrod,@lavoixduregard,1
@nicolasberrod,@ArnauddMercier,1
@nicolasberrod,@ProfitJim,2
@nicolasberrod,@C0VIDISAIRBORNE,1
@nicolasberrod,@LauredeMontalem,3
@nicolasberrod,@mimiryudo,1
@nicolasberrod,@ete_fr,1
@nicolasberrod,@Le_Sarcastique,1
@nicolasberrod,@CharlesDariane,1
@nicolasberrod,@aveilleur,1
@nicolasberrod,@ChristianDomine,3
@nicolasberrod,@Pierrep_Jam31,1
@nicolasberrod,@frawsy2010,1
@nicolasberrod,@alain_co,1
@nicolasberrod,@Bagolina,1
@nicolasberrod,@DaoudMary,1
@nicolasberrod,@citoyenne_terre,1
@nicolasberrod,@chibikyu,1
@nicolasberrod,@PHMQT,1
@nicolasberrod,@VinceFromNancy,1
@nicolasberrod,@AuSeEc2,2
@nicolasberrod,@EricDrelon,1
@nicolasberrod,@ChapuisFred,1
@nicolasberrod,@DarkHorse1618,1
@nicolasberrod,@JPBFC,1
@nicolasberrod,@BamSandye,1
@nicolasberrod,@menuet_morgan,1
@nicolasberrod,@omegaskope,1
@nicolasberrod,@mathazay,1
@nicolasberrod,@Cyril_CZ,1
@nicolasberrod,@FilosB,2
@nicolasberrod,@Gorkab,2
@nicolasberrod,@moreauchevrolet,1
@nicolasberrod,@danylatour06,1
@nicolasberrod,@mirbole01,1
@nicolasberrod,@MafaqedThomas,1
@nicolasberrod,@Renalooo,1
@nicolasberrod,@LSClementine,1
@nicolasberrod,@NetGoldFish,1
@nicolasberrod,@CalmettesHelene,1
@nicolasberrod,@Ribouldingue1,1
@nicolasberrod,@dfourtune,2
@nicolasberrod,@JohnnTito,1
@nicolasberrod,@Warzeo,1
@nicolasberrod,@Locuste_,1
@nicolasberrod,@acttt_dns,1
@nicolasberrod,@misticdream,1
@nicolasberrod,@FabienM_private,1
@nicolasberrod,@BouquetErik,1
@nicolasberrod,@antonin_albert,1
@nicolasberrod,@MilhommeO,1
@nicolasberrod,@cldbaden56,1
@nicolasberrod,@Thelonious_Moon,1
@nicolasberrod,@JPRignault,1
@nicolasberrod,@Surfaqua,5
@nicolasberrod,@FBerdougo,1
@nicolasberrod,@PhilNatyDaufin,1
@nicolasberrod,@WilStitch,1
@nicolasberrod,@MitchNaeven,1
@nicolasberrod,@thierrysouccar,1
@nicolasberrod,@HoraceMandrague,1
@nicolasberrod,@PolluxeBlog,1
@nicolasberrod,@IPAsansalcool,1
@nicolasberrod,@f_dauvergne,1
@nicolasberrod,@maodile7,1
@nicolasberrod,@RebelleVictoire,1
@nicolasberrod,@Ectini06,2
@nicolasberrod,@Annie_Trichelot,1
@nicolasberrod,@icp3_zero,1
@nicolasberrod,@Tiny_Nina,1
@nicolasberrod,@Paris_is_magic,1
@nicolasberrod,@PatureauMarie,1
@nicolasberrod,@nic_weiss,1
@nicolasberrod,@antoinellorca,1
@nicolasberrod,@JpsOnair,1
@nicolasberrod,@CordierCaroline,1
@nicolasberrod,@KaplanBen_Fr,1
@nicolasberrod,@aiyanBio,1
@nicolasberrod,@EricSALATprof,12
@nicolasberrod,@caro_goujon,1
@nicolasberrod,@NGourd,2
@nicolasberrod,@JrmyAh,1
@nicolasberrod,@cohnkaren,1
@nicolasberrod,@ejustin46,1
@nicolasberrod,@erline____,1
@nicolasberrod,@adanbouzoua,1
@nicolasberrod,@megvmind,1
@nicolasberrod,@JL_Vayssiere,3
@nicolasberrod,@FranckyPedia,8
@nicolasberrod,@bernarchevalier,2
@nicolasberrod,@borrel_philippe,2
@nicolasberrod,@Sverine70601014,1
@nicolasberrod,@blisspheme,1
@nicolasberrod,@ChargedQuark,5
@nicolasberrod,@PcJoce,1
@nicolasberrod,@AnoushKaya,1
@nicolasberrod,@fatounette14,1
@nicolasberrod,@AtheniaGrece,2
@nicolasberrod,@gersey_calhen,1
@nicolasberrod,@vmilchberg,1
@nicolasberrod,@wrainbow_sky258,1
@nicolasberrod,@Alazaelle,1
@nicolasberrod,@MichelaPerri3,1
@nicolasberrod,@jolaine_pharma,1
@nicolasberrod,@Martov,1
@nicolasberrod,@PrinLombardo,1
@nicolasberrod,@NicolasRebiere,1
@nicolasberrod,@mysterty,1
@nicolasberrod,@GauvainLe,1
@nicolasberrod,@spleenobsession,6
@nicolasberrod,@Andreotti_B,1
@nicolasberrod,@DaniellePomay,1
@nicolasberrod,@vdsvt,1
@nicolasberrod,@guitou_8888,1
@nicolasberrod,@zhongguowenhua1,1
@nicolasberrod,@arcenbarrois,1
@nicolasberrod,@Elise5ansdeplus,1
@nicolasberrod,@Kitri1,5
@nicolasberrod,@STEFXAV2,1
@nicolasberrod,@kine_genou,3
@nicolasberrod,@dedieu_stephane,1
@nicolasberrod,@FabienMalbet,1
@nicolasberrod,@rdgalex95,1
@nicolasberrod,@29Pat2,3
@nicolasberrod,@floroz3,1
@nicolasberrod,@BourgeoisEliane,1
@nicolasberrod,@MtlSeb,3
@nicolasberrod,@DamienPetermann,1
@nicolasberrod,@escmk_,1
@nicolasberrod,@Pierre_Anselmo,1
@nicolasberrod,@Gvaucluse84,1
@nicolasberrod,@DrJulesA1,1
@nicolasberrod,@Playmogeek,1
@nicolasberrod,@itsme_leclerc,1
@nicolasberrod,@saturne8637,1
@nicolasberrod,@barriere_dr,5
@nicolasberrod,@ConstansPierre,1
@nicolasberrod,@Hibiscu95242013,1
@nicolasberrod,@ta_massan,1
@nicolasberrod,@Cosmetexpert,1
@nicolasberrod,@Eric0007,1
@nicolasberrod,@PLG__,1
@nicolasberrod,@gonealarue,1
@nicolasberrod,@sanmibor,1
@nicolasberrod,@EmmanuelBethoux,1
@nicolasberrod,@Chas_lc,1
@nicolasberrod,@liveyrlife1,2
@nicolasberrod,@annie_bodendahl,1
@nicolasberrod,@FrauRichard,1
@nicolasberrod,@Sandreene,1
@nicolasberrod,@WalkingRichard,1
@nicolasberrod,@JamiFlash,1
@nicolasberrod,@PatrickFavrel,4
@nicolasberrod,@SoChiccc,1
@nicolasberrod,@EmmanuelLauren2,1
@nicolasberrod,@IbarraAngelicaM,1
@nicolasberrod,@Fil_Info_France,1
@nicolasberrod,@mamylune,1
@nicolasberrod,@Pr_Logos,1
@nicolasberrod,@verdier_guy,5
@nicolasberrod,@pouceopposable,3
@nicolasberrod,@Marie_Machinka,1
@nicolasberrod,@eatinParis,1
@nicolasberrod,@virginievotier,2
@nicolasberrod,@CAudigierValett,3
@nicolasberrod,@FassTechFR,1
@nicolasberrod,@NeBirgitta,1
@nicolasberrod,@SylvieDLcroiSTJ,1
@nicolasberrod,@AlexandredeKONN,1
@nicolasberrod,@PierreCol,1
@nicolasberrod,@_Rundrun_,1
@nicolasberrod,@Phelie007,1
@nicolasberrod,@m60922,1
@nicolasberrod,@DrJohnFa,3
@nicolasberrod,@lise_baiget,1
@nicolasberrod,@lgayme,1
@nicolasberrod,@JPThermoz,1
@nicolasberrod,@DumasJulie15,1
@nicolasberrod,@F_Rimasson,1
@nicolasberrod,@FB75016,1
@nicolasberrod,@JFCatreux,1
@nicolasberrod,@e_Parisien,1
@nicolasberrod,@Philippe_Caen,1
@nicolasberrod,@paul_denton,1
@nicolasberrod,@EmMicucci,1
@nicolasberrod,@BernardRyefield,1
@nicolasberrod,@jejeparis,1
@nicolasberrod,@52cheyenne,1
@nicolasberrod,@JayChance12,2
@nicolasberrod,@fwilmart,1
@nicolasberrod,@FLAHAULT,6
@nicolasberrod,@FleurSauvageDe,1
@nicolasberrod,@gadge_gd,1
@nicolasberrod,@Sido_83,1
@nicolasberrod,@Z3rdacc,1
@nicolasberrod,@maligorne,2
@nicolasberrod,@FrancoiseHaas,1
@nicolasberrod,@Conspis_en_PLS,1
@nicolasberrod,@Conisme4ever,1
@nicolasberrod,@CDBDSF,1
@nicolasberrod,@FetatChristophe,1
@nicolasberrod,@emilygraymd_mph,1
@nicolasberrod,@LnFranco71,2
@1967_CheGuevara,@1967_CheGuevara,1
@RamVajpeyi,@RamVajpeyi,9
@DonShields9,@1_Snow_Princess,1
@ArmyInter_,@adrimin_mochis,1
@ArmyInter_,@kookieking971,1
@Chi_Curmudgeon,@opal_Paradise,1
@eleconomista,@RALUGAZ,1
@eleconomista,@HumbertoZamoraR,1
@eleconomista,@Lorenamercadoa1,1
@eleconomista,@Ciudadano741,1
@eleconomista,@massimotw,1
@eleconomista,@LoveMBandJHB,1
@eleconomista,@AngelBritoSarmi,1
@eleconomista,@Camarillu,1
@eleconomista,@EimyArriaga,1
@eleconomista,@ricardojvg,1
@eleconomista,@hezfi_ba,1
@eleconomista,@mictlantecut,1
@eleconomista,@miramontes1,1
@eleconomista,@Bartolomeo1313,1
@eleconomista,@RaulRiosReyes_,1
@bashir971,@NaturalSci,1
@MikeStucka,@KellyinSTA,1
@MikeStucka,@FrankGluck,1
@MikeStucka,@Chris_Demmons,1
@MikeStucka,@SarahOkeson,1
@MikeStucka,@garywhite13,1
@offgriddesigner,@JackClinton412,1
@LeslyeJoyAllen,@vcwoods24,1
@SraTearruinaFdz,@IrbinFlores,1
@Banquemondiale,@Mayecorsar,1
@Banquemondiale,@NicolasMedaProf,1
@TourismPHL,@Margie2002_,1
@CameronHaighRMT,@fujikurok,1
@CameronHaighRMT,@DragonflyZ16,1
@CameronHaighRMT,@nikicchi,1
@CameronHaighRMT,@conorwinkle,1
@CameronHaighRMT,@VandenberghJoke,1
@CameronHaighRMT,@foxgrrl,1
@CameronHaighRMT,@Taco_Lad,1
@CameronHaighRMT,@ubarcanada,1
@CameronHaighRMT,@MarieSnyder27,1
@dr00n0,@reechiedave,1
@kyrahond,@JoepSchulten,1
@Zubhaque,@YangYan60107172,1
@Zubhaque,@yingw9598,1
@Zubhaque,@SajSahota,1
@Zubhaque,@hants_hippy,1
@Zubhaque,@Mike41829318,1
@Zubhaque,@blepharon,1
@Zubhaque,@jayesstoo,1
@Zubhaque,@daphne_miles,1
@Zubhaque,@DowninJamaica,1
@Zubhaque,@FionaFionablair,1
@Zubhaque,@karenbway_karen,1
@Zubhaque,@triciareillyuk,1
@Zubhaque,@deane_bentley,1
@Zubhaque,@kmoore001,1
@Zubhaque,@SGriffin_Lab,1
@Zubhaque,@DeeMeanz,1
@Zubhaque,@NiceConvos,1
@Zubhaque,@debraclarke678,1
@Zubhaque,@nitawhite1,1
@Zubhaque,@JohnGillanders2,1
@Zubhaque,@PoroMark,1
@anier_arnedo,@cocorrapado,1
@anier_arnedo,@thebigables,1
@anier_arnedo,@AldoRivasAlvar,1
@anier_arnedo,@MoniRod22275319,1
@anier_arnedo,@ivanc73,1
@anier_arnedo,@elguayabero59,1
@anier_arnedo,@HildaDVCuba,1
@anier_arnedo,@DrMoraMartin1,1
@anier_arnedo,@Abraham_RC_15,1
@anier_arnedo,@NPMCuba,1
@anier_arnedo,@sosahumberto1,1
@SpainMMG,@tjparfitt,1
@ProfessorCiolac,@ECDR_UNESP,1
@MoldTheMinds,@_SapphireGalaxy,1
@Jateng_Twit,@JavanOk,1
@lesgoodnews,@CAOUIC,1
@JMLeitch,@primfreak,1
@SKZ_FanPlus,@jeonginthusiast,1
@SKZ_FanPlus,@sunshinestayyy,1
@SKZ_FanPlus,@queenmiroh,1
@SKZ_FanPlus,@lL0veSkz,1
@SKZ_FanPlus,@hyuninversity,1
@BasSchouwenberg,@hildevdme,1
@BasSchouwenberg,@jongs107wxsnl1,1
@BasSchouwenberg,@velopolista,1
@BasSchouwenberg,@masterprogram1,1
@BasSchouwenberg,@jhvdNL,1
@BasSchouwenberg,@amiek013,1
@BasSchouwenberg,@RAKerseboom,1
@BasSchouwenberg,@VogelvrijeHArts,1
@BasSchouwenberg,@EllesvanVelzen,1
@BasSchouwenberg,@DeOntzorger3,1
@BasSchouwenberg,@ruiterprins,1
@BasSchouwenberg,@MoniqueMilaSkye,1
@BasSchouwenberg,@maars199,1
@BasSchouwenberg,@Ayla1057,1
@LaCienPuntoUno,@drclaudiosalud,7
@bea_dnd,@EdmondGaudelli,1
@japortalmiranda,@JuantonioFdez,1
@japortalmiranda,@MichaelGCastro,1
@japortalmiranda,@RadioCOCOnline,1
@japortalmiranda,@MichelAguiarP,1
@japortalmiranda,@RJaruco,1
@japortalmiranda,@marygq911,1
@japortalmiranda,@LogrosSaludCuba,1
@japortalmiranda,@H_Cubana,1
@japortalmiranda,@Rogers1915,1
@japortalmiranda,@otucfgoscomunic,1
@japortalmiranda,@mlb0t,1
@japortalmiranda,@CarlosACUBA1961,1
@japortalmiranda,@driggs_sonia,1
@japortalmiranda,@CruzataLeandro,1
@japortalmiranda,@elvisbelice,1
@japortalmiranda,@Dania_RA24,1
@japortalmiranda,@camilonoel1,1
@japortalmiranda,@orlandoQva,1
@japortalmiranda,@GuerraNorlando,1
@japortalmiranda,@LuisAkces,1
@japortalmiranda,@AdolfogusResist,1
@japortalmiranda,@afajardososa,1
@japortalmiranda,@Joan18642291,1
@japortalmiranda,@Toni_bit,1
@japortalmiranda,@PololoRt,1
@japortalmiranda,@JClubVillaClara,1
@japortalmiranda,@erne64oficial,1
@japortalmiranda,@ZdelisCosano,1
@japortalmiranda,@KatiaRa01160,1
@japortalmiranda,@YagenPomares,1
@japortalmiranda,@Ronald1969HT,1
@japortalmiranda,@cdibomberos,1
@japortalmiranda,@MaricelaSotoJi2,1
@japortalmiranda,@edith50498812,1
@japortalmiranda,@DeJaruco,1
@japortalmiranda,@Cubanito20027,1
@japortalmiranda,@Yaccenia5,1
@japortalmiranda,@MariaEl38344038,1
@japortalmiranda,@saludsspiritus,1
@japortalmiranda,@ACN_Cuba,1
@japortalmiranda,@AdrianMV1994,1
@japortalmiranda,@PardoRegla,1
@japortalmiranda,@EducaPlaza,1
@nanaotafrija,@__Jayhabib,1
@nanaotafrija,@cosinasdeleon,1
@WicMar,@pm_spotter,1
@WicMar,@matsdeland,1
@WicMar,@P3P_R1K1,1
@WicMar,@Ethereal_PhD,1
@me_pshaw,@emergencysewa,1
@talk2oleary,@CornerView1,1
@talk2oleary,@bigtmac19,1
@talk2oleary,@Internetbiz911,1
@talk2oleary,@patriciaorpat,1
@talk2oleary,@remoh667mapping,1
@talk2oleary,@wbalaban,1
@talk2oleary,@kwcmoore,1
@talk2oleary,@GrandmasRus,1
@talk2oleary,@mordevtris,1
@talk2oleary,@full3dwheel,1
@VyvyMets,@LakotaScientist,1
@Team_Faruqui,@Official_Fc_,1
@Team_Faruqui,@LXaioyu,1
@Team_Faruqui,@Tanver98051150,1
@Team_Faruqui,@FanSehajpal,1
@Team_Faruqui,@Abhishe02082051,2
@Team_Faruqui,@Aashiqshaikh066,1
@Team_Faruqui,@s_dibyajyoti,1
@Team_Faruqui,@xunaid_siddiqui,1
@Team_Faruqui,@ManyYetOne1,2
@Team_Faruqui,@RehanRmj,2
@Team_Faruqui,@ApsaraShaikh4,3
@Team_Faruqui,@sanbedna_lv,1
@Team_Faruqui,@pratham_ag01,1
@Team_Faruqui,@FAIZANN45,2
@Team_Faruqui,@SamrozMalik,1
@Team_Faruqui,@Naushee99560381,2
@Team_Faruqui,@umarizhere,1
@Team_Faruqui,@Saif01490,2
@Team_Faruqui,@nzrleslm00,2
@Team_Faruqui,@faiz_bhatt,2
@Team_Faruqui,@mdnazru67359426,1
@Team_Faruqui,@Unknown_SouL09,3
@Team_Faruqui,@YaseenM04008629,2
@Team_Faruqui,@Srishti______,1
@Team_Faruqui,@RahinurIslam10,1
@Team_Faruqui,@AlaminMohammeed,1
@Team_Faruqui,@OmGhosh11,3
@Team_Faruqui,@NADEEMS8804,2
@Team_Faruqui,@trend_amiz,1
@Team_Faruqui,@FarhanzahraH,1
@Team_Faruqui,@Munawarjanta2,1
@Team_Faruqui,@Umsimop,1
@Team_Faruqui,@DanishFc786,1
@Team_Faruqui,@SohanNavale,1
@Team_Faruqui,@sahidul09,2
@Team_Faruqui,@MahiBha04559876,1
@Team_Faruqui,@TejaFangirl05,2
@Team_Faruqui,@N_as_R_in,1
@Team_Faruqui,@NausheenRiyaz,1
@Team_Faruqui,@umarjan0107,2
@Team_Faruqui,@AshfaqH73800012,1
@Team_Faruqui,@Abhilas03579471,1
@Team_Faruqui,@Rajesh03586563,1
@Team_Faruqui,@Roshx_Rosalie,1
@Team_Faruqui,@KajalDe70330571,1
@Team_Faruqui,@Shekhar86943590,1
@Team_Faruqui,@faizan_ali_143,1
@Team_Faruqui,@beingqutubkhan,1
@Team_Faruqui,@ar_adf,2
@Team_Faruqui,@SaifN06306638,3
@Team_Faruqui,@adnankhan_27,1
@Team_Faruqui,@gameexpertalex4,1
@Team_Faruqui,@NawabAl33279822,1
@Team_Faruqui,@PujaK005,2
@Team_Faruqui,@thorragnarok311,1
@Team_Faruqui,@JanviXChloe,1
@Team_Faruqui,@PhuyalAakrity,5
@Team_Faruqui,@mdilyaskhan5,1
@Team_Faruqui,@AnwarKhandakar1,1
@Team_Faruqui,@Mohitgoswamiii,1
@Team_Faruqui,@MoonishShaheen,3
@Team_Faruqui,@amjedhayaat7,1
@Team_Faruqui,@inevitable_Atif,1
@Team_Faruqui,@javedOO8,2
@Team_Faruqui,@imrealbeast,1
@Team_Faruqui,@shahidthakur84,1
@Team_Faruqui,@Junaidjamal222,1
@Team_Faruqui,@khansamina786,2
@Team_Faruqui,@NitinJh04184020,3
@Team_Faruqui,@Dumpling_mio,1
@Team_Faruqui,@UmarRiaz__FC__,2
@Team_Faruqui,@Adeel_Irfan1,1
@Team_Faruqui,@IU1290,4
@Team_Faruqui,@hardik_313,3
@Team_Faruqui,@nehal_sheik,1
@Team_Faruqui,@_RAHUL_KING,1
@Team_Faruqui,@MOMO_love_lov,1
@Team_Faruqui,@UMARRIA47780961,2
