id,label,numFollowers
@josluis_santos,@josluis_santos,214
@myxticdragon,@myxticdragon,196
@Katya_Compass,@Katya_Compass,2651
@Formula_Nerds,@Formula_Nerds,3604
@Lumumba_61,@Lumumba_61,1424
@astaines,@astaines,11044
@MarioBeteta,@MarioBeteta,141299
@H2OhTwist,@H2OhTwist,7125
@lerepu,@lerepu,31218
@ABCNoticiasMX,@ABCNoticiasMX,59290
@magicdan60,@magicdan60,10071
@MorningLiveSABC,@MorningLiveSABC,280098
@MonoDefectuoso,@MonoDefectuoso,8207
@lalocadeltaper,@lalocadeltaper,9726
@Andy47xxy,@Andy47xxy,302
@gagan_ydv,@gagan_ydv,28
@RyanHMarshall,@RyanHMarshall,3232
@bastamedia_,@bastamedia_,67851
@JanVoordouw,@JanVoordouw,6002
@CONANCASTRO2,@CONANCASTRO2,69104
@sjs856,@sjs856,37405
@adambinet,@adambinet,519
@nanowellbeing,@nanowellbeing,2895
@Impf_Info,@Impf_Info,7624
@noondlyt,@noondlyt,11405
@ARS_CVDL,@ARS_CVDL,7847
@Workspot,@Workspot,1889
@reesespeices,@reesespeices,542
@FredDiBiaseMDM,@FredDiBiaseMDM,15323
@longcovidspain,@longcovidspain,6103
@JakeReady3,@JakeReady3,19
@nofrills,@nofrills,10043
@D88089112,@D88089112,46
@Provincia97Une,@Provincia97Une,1581
@punctum_books,@punctum_books,7233
@otiose94,@otiose94,7399
@evelio_prieto,@evelio_prieto,1245
@GupteRajeev,@GupteRajeev,273
@futuredude,@futuredude,2631
@557ronB,@557ronB,576
@RusenPress,@RusenPress,22877
@Cheikh_Redac,@Cheikh_Redac,1068
@DrBruceScott,@DrBruceScott,5679
@DisabledDem,@DisabledDem,922
@IsntDaveOne,@IsntDaveOne,2363
@DesurM_22,@DesurM_22,1969
@RoshdyYann,@RoshdyYann,551
@AnthonyLimo,@AnthonyLimo,3487
@IciBigBen,@IciBigBen,90
@Wikisteff,@Wikisteff,6060
@LaListanews,@LaListanews,29463
@AlcaldiaTumaco,@AlcaldiaTumaco,3720
@williesband,@williesband,1913
@AanchalPsd,@AanchalPsd,1724
@AsianetNewsTM,@AsianetNewsTM,37347
@Waltinho_33,@Waltinho_33,1689
@AsianetNewsSN,@AsianetNewsSN,288907
@iansaint_,@iansaint_,8029
@lolaeyedoc,@lolaeyedoc,1187
@SDG2030,@SDG2030,91992
@PFleeceman,@PFleeceman,19835
@_narsinghshukla,@_narsinghshukla,2743
@np9000,@np9000,276
@grzesiowski_p,@grzesiowski_p,38080
@supmelilla,@supmelilla,1054
@IamTomBaker,@IamTomBaker,5199
@BizsolFinserv,@BizsolFinserv,458
@constellationr,@constellationr,22968
@Dre_Archat,@Dre_Archat,7801
@wanderer_jasnah,@wanderer_jasnah,8407
@Lem8Lisa,@Lem8Lisa,1210
@socialpolicyind,@socialpolicyind,835
@INeetuDabas,@INeetuDabas,41673
@AsianetNewsML,@AsianetNewsML,498699
@NAFCareerAcads,@NAFCareerAcads,7736
@villalobosdan,@villalobosdan,590
@kumpan29,@kumpan29,1671
@VenusOctober,@VenusOctober,521
@apsptomontt,@apsptomontt,2302
@ManuelGaleazz1R,@ManuelGaleazz1R,2106
@NAMI_NJ,@NAMI_NJ,2290
@AsianetNewsHN,@AsianetNewsHN,1883
@hoare_,@hoare_,13
@jovip7430,@jovip7430,386
@HenryFordHealth,@HenryFordHealth,17194
@FleurLotusLibre,@FleurLotusLibre,699
@filanjon,@filanjon,1676
@AsianetNewsEN,@AsianetNewsEN,37820
@davemyopinion,@davemyopinion,3524
@bealelab,@bealelab,21497
@DailyBeijing,@DailyBeijing,1611
@MassNurses,@MassNurses,3875
@DanielMiPresid1,@DanielMiPresid1,620
@mistlewood,@mistlewood,223
@_smartcity_,@_smartcity_,1923
@redhead1558,@redhead1558,2679
@Vaxyourfam,@Vaxyourfam,8820
@oliver_phil,@oliver_phil,475
@dianzheng31,@dianzheng31,1078
@tomdabassman,@tomdabassman,11693
@Adam_Penning,@Adam_Penning,23276
@melanieryberg,@melanieryberg,1348
@postingtwink,@postingtwink,27189
@slorantes,@slorantes,2856
@mcprostar205,@mcprostar205,173
@Withane_Lindsey,@Withane_Lindsey,3425
@LtGenGurmit,@LtGenGurmit,55929
@LongCovidFam,@LongCovidFam,1014
@ihm_bhopal,@ihm_bhopal,43
@eggersnsf,@eggersnsf,9646
@victoriacyanide,@victoriacyanide,590
@DrEddyMD,@DrEddyMD,208710
@DilipGhoshOff,@DilipGhoshOff,2059
@vishwaarumugam,@vishwaarumugam,2242
@VABVOX,@VABVOX,124422
@TheTyee,@TheTyee,71117
@GuillermoCinta,@GuillermoCinta,11756
@WHOSyria,@WHOSyria,13390
@TanaTropicana,@TanaTropicana,34
@RabineDesBois,@RabineDesBois,192
@drDavidKeegan,@drDavidKeegan,3283
@DanielJDrucker,@DanielJDrucker,17758
@StBrandner,@StBrandner,27366
@lisa_studiom80,@lisa_studiom80,1632
@gobiernocolima,@gobiernocolima,78058
@Requiem_Covid19,@Requiem_Covid19,4
@platinumflyer31,@platinumflyer31,494
@Zeruyu,@Zeruyu,2137
@YannaraD,@YannaraD,1532
@Justice30,@Justice30,3142
@sigorta_gundem,@sigorta_gundem,140
@Giova_zac,@Giova_zac,11221
@charisevl,@charisevl,5562
@RevistaMaat,@RevistaMaat,149
@MrsW21045632,@MrsW21045632,250
@MiddxMinxx,@MiddxMinxx,846
@tedgriffith123,@tedgriffith123,285
@wheelhealthcare,@wheelhealthcare,4389
@TEPJF_XAL,@TEPJF_XAL,14905
@HarryMo76998704,@HarryMo76998704,1035
@march4progress,@march4progress,9300
@LesNews,@LesNews,394304
@lexhoogduin,@lexhoogduin,24449
@SofiAnn30,@SofiAnn30,397
@porter_jude,@porter_jude,296
@sunilkapoor8,@sunilkapoor8,6714
@BobMoriartyABQ,@BobMoriartyABQ,1681
@24hFinanzFrei,@24hFinanzFrei,80
@ScottFightsALS,@ScottFightsALS,4346
@LTCjustice,@LTCjustice,175
@ZeeNewsSports,@ZeeNewsSports,78380
@OregonCascades,@OregonCascades,92
@aaigayaairport,@aaigayaairport,3356
@DKIJakarta,@DKIJakarta,1394464
@photofan9000,@photofan9000,736
@papa_woody21,@papa_woody21,37222
@Billy243596942,@Billy243596942,0
@MexicoPost,@MexicoPost,67656
@TNProverbs1210,@TNProverbs1210,3906
@lfoster700,@lfoster700,326
@hollyanndoan,@hollyanndoan,24259
@EvanHandler,@EvanHandler,42732
@Prashu94Haasan,@Prashu94Haasan,615
@sadabkitatta79,@sadabkitatta79,15067
@CamdenCouncil,@CamdenCouncil,34802
@ToddBohannon,@ToddBohannon,3323
@JulietteEtVous2,@JulietteEtVous2,4701
@rkeil,@rkeil,6295
@abelalexanderl2,@abelalexanderl2,4050
@JimKiser4,@JimKiser4,1633
@NTvG_actueel,@NTvG_actueel,18804
@TheReal_Tejas,@TheReal_Tejas,115
@GStileto,@GStileto,1139
@RachelMECFS,@RachelMECFS,681
@RadioUNAM,@RadioUNAM,240508
@karelpeka,@karelpeka,4898
@PurohitVishwas,@PurohitVishwas,892
@Mabukon,@Mabukon,2670
@aletihadae,@aletihadae,1273420
@JournalVin,@JournalVin,3409
@anteggs49,@anteggs49,1696
@WorldVisionZim,@WorldVisionZim,4640
@DZMMTeleRadyo,@DZMMTeleRadyo,1487324
@DarrellMello,@DarrellMello,1188
@SandipGhose,@SandipGhose,28413
@dailycoronabot,@dailycoronabot,142
@frenchkbs,@frenchkbs,2715
@PeninsulaSalud,@PeninsulaSalud,164
@RLe_boursicault,@RLe_boursicault,3964
@UNICEF_Nigeria,@UNICEF_Nigeria,85986
@InterpaulaBC,@InterpaulaBC,13451
@AlexHeffron20,@AlexHeffron20,2940
@NYCHA,@NYCHA,31190
@Danigargon,@Danigargon,2085
@BenWinslow,@BenWinslow,45903
@Pondleg,@Pondleg,10954
@iLsepupiLse,@iLsepupiLse,2553
@descifraguerra,@descifraguerra,351117
@Mundra08,@Mundra08,6603
@Abx_doc,@Abx_doc,158
@ncecf,@ncecf,2419
@Natasha_KC1,@Natasha_KC1,1899
@INCdilse,@INCdilse,1204
@nettangel7,@nettangel7,2257
@WesElyMD,@WesElyMD,37822
@Dr_Adidja_AMANI,@Dr_Adidja_AMANI,4851
@TheDevilOps,@TheDevilOps,2462
@kdurquiza,@kdurquiza,32500
@tupfentier,@tupfentier,2762
@SamMetc35688623,@SamMetc35688623,175
@AdvoPradeep1,@AdvoPradeep1,28681
@Zoso771,@Zoso771,829
@BlueSlots,@BlueSlots,6187
@PlymUniNews,@PlymUniNews,1166
@EndemicPrepared,@EndemicPrepared,1444
@mariacelys,@mariacelys,4530
@Artefeedoficial,@Artefeedoficial,1401
@floraoddchild,@floraoddchild,699
@jodieobrien,@jodieobrien,5483
@Nailfreak1,@Nailfreak1,3496
@ddc_riskcom,@ddc_riskcom,176947
@GIGAPP,@GIGAPP,10296
@pacotorresill,@pacotorresill,437
@WajahatAli,@WajahatAli,285877
@YanaraVivas,@YanaraVivas,7797
@pavannair,@pavannair,2892
@RobertB24039377,@RobertB24039377,125
@stevet_140,@stevet_140,3172
@xeunoticias,@xeunoticias,232916
@littlebillie,@littlebillie,818
@dmitry_kats,@dmitry_kats,1743
@Winston20203,@Winston20203,203
@DianaSalmon1,@DianaSalmon1,737
@CPAM_75,@CPAM_75,2469
@UMARRIA47780961,@UMARRIA47780961,553
@newstakofficial,@newstakofficial,11236
@healthbyjames,@healthbyjames,111
@Dq17536119,@Dq17536119,20
@bonchieredstate,@bonchieredstate,13232
@rweingarten,@rweingarten,117641
@StudentCareerNw,@StudentCareerNw,162
@4lowTheProject,@4lowTheProject,968
@jhu_coah,@jhu_coah,1314
@AFTunion,@AFTunion,77228
@efesalud,@efesalud,41322
@dochelmy,@dochelmy,7277
@RMunicipalFM,@RMunicipalFM,16944
@chillncalm,@chillncalm,135
@ProPeace,@ProPeace,10877
@viewerschoicefr,@viewerschoicefr,392
@scottsullivan50,@scottsullivan50,95
@javierESM18,@javierESM18,750
@UsdawSthEssex,@UsdawSthEssex,164
@Rockshope_NFT,@Rockshope_NFT,2020
@KatePri14608408,@KatePri14608408,447
@MVSNoticias,@MVSNoticias,1862179
@WilliamYang120,@WilliamYang120,52430
@13StarSoul,@13StarSoul,8876
@TISAtoromi,@TISAtoromi,4309
@CajunChange,@CajunChange,363
@brevitybelle11,@brevitybelle11,1327
@RedMisionSucre,@RedMisionSucre,44775
@aaiasrairport,@aaiasrairport,3521
@AlphaGlobalInc,@AlphaGlobalInc,211
@QiCulturez,@QiCulturez,855
@seremisalud10,@seremisalud10,33812
@ConnectasOrg,@ConnectasOrg,25148
@__Granuaile__,@__Granuaile__,474
@Veeren_Verma,@Veeren_Verma,9133
@AbanteNews,@AbanteNews,9319
@MarthaSmithDVM,@MarthaSmithDVM,1442
@nisamalli,@nisamalli,2357
@lenaguengoer,@lenaguengoer,1995
@katekerber,@katekerber,1286
@JeannieWurz,@JeannieWurz,509
@goconstance,@goconstance,75667
@Belly14804416,@Belly14804416,1291
@ArgusNews_in,@ArgusNews_in,18193
@yogitabhayana,@yogitabhayana,175077
@tmsnbb,@tmsnbb,4144
@NadeemIrfan18,@NadeemIrfan18,1211
@FranceenItalie,@FranceenItalie,15401
@Ruby,@Ruby,5990
@cactus_woman,@cactus_woman,17646
@therealjulinas,@therealjulinas,933
@curiousrwandan,@curiousrwandan,16967
@asksnoops,@asksnoops,1767
@Ed1tapia,@Ed1tapia,1802
@KottayamNyk,@KottayamNyk,301
@DDNewsHimachal,@DDNewsHimachal,19576
@UVic_PhD,@UVic_PhD,704
@BholanathDutta,@BholanathDutta,1461
@PresidenciaCuba,@PresidenciaCuba,262818
@Revista3Rio,@Revista3Rio,1854
@USEmbassyMEX,@USEmbassyMEX,169311
@npayne9000,@npayne9000,276
@ideascuola,@ideascuola,632
@CityWestminster,@CityWestminster,29823
@ElGuaperas2002,@ElGuaperas2002,935
@GrumpyoldGould,@GrumpyoldGould,942
@skylerleigh15,@skylerleigh15,94
@darkagenda,@darkagenda,2045
@KorcsmarosLab,@KorcsmarosLab,706
@BIOCENCU,@BIOCENCU,9162
@VoiceOfEU,@VoiceOfEU,231
@etxberria55,@etxberria55,3033
@mkmecrzy,@mkmecrzy,1887
@_MillieRooney,@_MillieRooney,1473
@viciws,@viciws,3120
@santroch60,@santroch60,6240
@UniofOxford,@UniofOxford,820228
@innfith_jp,@innfith_jp,59
@HayatRx,@HayatRx,480
@UWInformatics,@UWInformatics,39
@criticcaredoc,@criticcaredoc,7005
@bijugovind,@bijugovind,7573
@NessieShops,@NessieShops,11725
@mdc_martinus,@mdc_martinus,2325
@ispch,@ispch,36349
@Neugierfragen,@Neugierfragen,815
@krunk84,@krunk84,6918
@FriehaAltaf,@FriehaAltaf,71598
@TuftsMedicalCtr,@TuftsMedicalCtr,22806
@jheighton3,@jheighton3,3755
@ottawafamtree,@ottawafamtree,3107
@nkquakyi,@nkquakyi,4556
@SoIsFibroReal,@SoIsFibroReal,7664
@SustDev,@SustDev,233923
@ACCESSDAKAR,@ACCESSDAKAR,209
@MandateFreeedom,@MandateFreeedom,1836
@HunnRandy,@HunnRandy,463
@AlyssaaErinn,@AlyssaaErinn,620
@ReplaceTheHate,@ReplaceTheHate,3898
@PiotrWiel,@PiotrWiel,19198
@hedleyrees,@hedleyrees,8599
@JohnsHopkins,@JohnsHopkins,209935
@esther_landau,@esther_landau,181
@dcexaminer,@dcexaminer,295031
@AF632,@AF632,19605
@TYKZaDVxZWTxaOt,@TYKZaDVxZWTxaOt,11705
@theLUCASTDS,@theLUCASTDS,850
@nuetei112,@nuetei112,604
@Cannabi30195672,@Cannabi30195672,0
@YSSemanat,@YSSemanat,1383
@CoviLong,@CoviLong,175
@Pankajudr,@Pankajudr,1379
@THATJennCheng,@THATJennCheng,452
@GiovannyLeon,@GiovannyLeon,1407
@flippinecc,@flippinecc,197
@07Eldho,@07Eldho,1416
@alejandrogalans,@alejandrogalans,2010
@theTiser,@theTiser,144909
@drsajumathew,@drsajumathew,3862
@TysonLester,@TysonLester,90629
@pqpolitics,@pqpolitics,6651
@TCovid1984,@TCovid1984,2781
@TzipiTweets,@TzipiTweets,436
@Cirad,@Cirad,23160
@Schweizer_1291,@Schweizer_1291,297
@Invasorpress,@Invasorpress,8031
@AlaskaSpines,@AlaskaSpines,453
@waterboy8,@waterboy8,373
@ASU_SIRC,@ASU_SIRC,496
@rafaelg_fisica,@rafaelg_fisica,10880
@CHNSci,@CHNSci,288
@indiaweightloss,@indiaweightloss,451
@qooldad1978,@qooldad1978,1353
@MAslamMir3,@MAslamMir3,1088
@Kara_Fleming,@Kara_Fleming,918
@TgrRaiSicilia,@TgrRaiSicilia,12332
@clarejdaly,@clarejdaly,3242
@CNRIFrance,@CNRIFrance,8146
@LyleClown,@LyleClown,1523
@LucienDesar,@LucienDesar,237
@tagesschau,@tagesschau,3580292
@Beritasatu,@Beritasatu,923729
@antoniabance,@antoniabance,9429
@PTK_Hessen,@PTK_Hessen,1736
@jozifm,@jozifm,32695
@laprovence,@laprovence,276191
@niubi,@niubi,157306
@arnaudmougins,@arnaudmougins,106
@RodrigoRivasU,@RodrigoRivasU,5266
@MartinRemains,@MartinRemains,25360
@CovidStockton,@CovidStockton,149
@HomeopathicRx,@HomeopathicRx,4750
@HealthyDorset,@HealthyDorset,5709
@JulietHolness,@JulietHolness,32331
@EverUp_UK,@EverUp_UK,239
@stereo100xela,@stereo100xela,88554
@DNimmersatt,@DNimmersatt,1213
@EcuavisaInforma,@EcuavisaInforma,1712939
@hmkyale,@hmkyale,23480
@Marteena84,@Marteena84,4898
@carpaciao,@carpaciao,33
@GiancarloDeRisi,@GiancarloDeRisi,23569
@martel_afd,@martel_afd,3906
@blogdohiel,@blogdohiel,172
@julius__boehm,@julius__boehm,3673
@sauravsingh_3,@sauravsingh_3,9505
@MINSAPCuba,@MINSAPCuba,184578
@ieDelhi,@ieDelhi,4105
@marloweKit,@marloweKit,5771
@tmcrkfd,@tmcrkfd,3086
@FekuBuster,@FekuBuster,4622
@FinlayInstituto,@FinlayInstituto,37828
@RockefellerFdn,@RockefellerFdn,236716
@SonguelSunny,@SonguelSunny,1405
@solhaberportali,@solhaberportali,844169
@aura_rosetree,@aura_rosetree,3392
@firstpost,@firstpost,2084683
@TimoStrotmann,@TimoStrotmann,296
@Crtcllee,@Crtcllee,158
@NashvilleResist,@NashvilleResist,14134
@thesudhirgarg,@thesudhirgarg,574
@Honky275,@Honky275,234
@SebasTempone,@SebasTempone,144567
@SEPEAP,@SEPEAP,11502
@chaunceydevega,@chaunceydevega,17830
@Thomie_ch,@Thomie_ch,2366
@drmarianigam,@drmarianigam,128
@JungmanLaura,@JungmanLaura,12416
@maxwithaxe,@maxwithaxe,3228
@Flash_holl,@Flash_holl,7693
@Lentejitas,@Lentejitas,29143
@prameyaodia,@prameyaodia,105143
@cantabro,@cantabro,3687
@BTS_inSpain2,@BTS_inSpain2,31513
@malpani,@malpani,30713
@lpoolcouncil,@lpoolcouncil,147168
@akisikraziye,@akisikraziye,10995
@SunoIndia_in,@SunoIndia_in,4503
@moniqueblognet,@moniqueblognet,3560
@KhannaAshishCCM,@KhannaAshishCCM,2793
@FamilyMch,@FamilyMch,236
@GlobalizationWw,@GlobalizationWw,922
@PIBBhubaneswar,@PIBBhubaneswar,24204
@FrogNews,@FrogNews,5909
@VivaNicaragua13,@VivaNicaragua13,230574
@ZeeBusiness,@ZeeBusiness,529704
@BelgiumSpain8,@BelgiumSpain8,1912
@4x4RoadRunner01,@4x4RoadRunner01,1017
@_fiorucci,@_fiorucci,2248
@soundgmh,@soundgmh,224
@venture_center,@venture_center,3512
@4qualitycare,@4qualitycare,3159
@sard_delhi,@sard_delhi,15
@HiroshimaCityPR,@HiroshimaCityPR,29816
@houston_job_bot,@houston_job_bot,20
@dianavytony,@dianavytony,13168
@WindowintheWest,@WindowintheWest,369
@japantimes,@japantimes,408159
@RobertBradleyJ2,@RobertBradleyJ2,11302
@Corona_Virus19X,@Corona_Virus19X,1445
@charles_mossman,@charles_mossman,8224
@YouAreLobbyLud,@YouAreLobbyLud,27270
@StudentsJourna1,@StudentsJourna1,32
@TraceySpicer,@TraceySpicer,59805
@JMiguz,@JMiguz,120
@Margaeta1,@Margaeta1,2752
@YCEDA_DesertAg,@YCEDA_DesertAg,381
@DezeweekEu,@DezeweekEu,3849
@March4Wildlife,@March4Wildlife,401
@brinderdhillon,@brinderdhillon,6260
@66EvM,@66EvM,243
@newsbell,@newsbell,3414
@CourtneyWilding,@CourtneyWilding,13228
@THEFREEMEDIA2K,@THEFREEMEDIA2K,108
@BeautifyData,@BeautifyData,128
@IranNW,@IranNW,16311
@SkinBodyRenewal,@SkinBodyRenewal,2992
@psybrspcsuprstr,@psybrspcsuprstr,1350
@liberte_lyon,@liberte_lyon,543
@Emergenza24,@Emergenza24,38469
@pamnsc,@pamnsc,414
@unserlandtirol,@unserlandtirol,4057
@bill_bgt100,@bill_bgt100,883
@SrRodriguez22,@SrRodriguez22,814
@Trev4EU,@Trev4EU,1687
@diamondsnjeans,@diamondsnjeans,12204
@themainichi,@themainichi,60087
@RisingWarrior3,@RisingWarrior3,4691
@SwerianBot,@SwerianBot,236
@dexteraps,@dexteraps,785
@scottljacobsen,@scottljacobsen,1095
@curiouschinwag,@curiouschinwag,750
@manojpandey66,@manojpandey66,1955
@JimWood1369,@JimWood1369,1853
@dadshonan,@dadshonan,897
@SignsRichie,@SignsRichie,745
@KaminskiMed,@KaminskiMed,7961
@Ad_M1285,@Ad_M1285,1158
@blackwell_dgf,@blackwell_dgf,17825
@TurquinoTeVe,@TurquinoTeVe,429
@bahajolaf,@bahajolaf,5078
@verguenzaqueeh,@verguenzaqueeh,5665
@Adrianjnz99,@Adrianjnz99,140
@CROWRDREAM,@CROWRDREAM,27237
@DIRISLimaSur,@DIRISLimaSur,5593
@AmyA1A,@AmyA1A,2477
@botdocovid,@botdocovid,24
@SunSentinel,@SunSentinel,283929
@unicef_nepal,@unicef_nepal,88517
@cousenegal,@cousenegal,17524
@RadioElshinta,@RadioElshinta,3697472
@GenSan_Art,@GenSan_Art,1320
@loy_daniel_de,@loy_daniel_de,3330
@larabillionaire,@larabillionaire,12706
@hiebzky,@hiebzky,1049
@seeksboston26mi,@seeksboston26mi,5007
@AsambleaSV,@AsambleaSV,462236
@me_pshaw,@me_pshaw,0
@jlrealww,@jlrealww,882
@Night_Market,@Night_Market,10914
@semiosisblog,@semiosisblog,2154
@ademoor,@ademoor,2752
@CIGBCuba,@CIGBCuba,22802
@pivitinvesting,@pivitinvesting,716
@Variable_gk,@Variable_gk,1508
@uAUNIBeykent,@uAUNIBeykent,3209
@delfinchocol,@delfinchocol,2467
@RizaAkpolat,@RizaAkpolat,47887
@edmontonjournal,@edmontonjournal,185928
@susanastubbs,@susanastubbs,410
@radio_festival,@radio_festival,122197
@pasdhypocrisie,@pasdhypocrisie,1794
@AndrewEwing11,@AndrewEwing11,6861
@SaludAysen,@SaludAysen,5335
@Karaikal_Online,@Karaikal_Online,1163
@daniela127,@daniela127,7770
@CRI_Turkish,@CRI_Turkish,88241
@LaColitruche,@LaColitruche,21109
@baconbkk,@baconbkk,38202
@OberoiUgo,@OberoiUgo,1390
@Enlight42,@Enlight42,3525
@dave_andersen,@dave_andersen,4966
@LoveThisBar,@LoveThisBar,3425
@MaleeChaidi,@MaleeChaidi,63
@sparkyb1,@sparkyb1,3222
@IndoreCollector,@IndoreCollector,110000
@JM_Beck,@JM_Beck,7733
@Kidsdoc1Rick,@Kidsdoc1Rick,9057
@SantisHealth,@SantisHealth,1060
@micheal_olainn,@micheal_olainn,2725
@SH_BordenColley,@SH_BordenColley,6122
@MinSaludSalta,@MinSaludSalta,4100
@thecanberrapage,@thecanberrapage,1319
@shaileshpatelbk,@shaileshpatelbk,6934
@WarrenWhitlock,@WarrenWhitlock,488293
@PNS_News,@PNS_News,65719
@RecorderTimes,@RecorderTimes,5505
@SaraiVelez87,@SaraiVelez87,1713
@omarfayad,@omarfayad,290363
@BildungSicher,@BildungSicher,13447
@KevinCTV,@KevinCTV,12928
@JillianHortonMD,@JillianHortonMD,10694
@nursenancy51,@nursenancy51,360
@KimPigSquash,@KimPigSquash,11438
@PeoplesOracle,@PeoplesOracle,46102
@cgtnafrica,@cgtnafrica,147924
@scotttriggers,@scotttriggers,633
@ADFmagazine,@ADFmagazine,15070
@alphaberrie,@alphaberrie,129
@GAINalliance,@GAINalliance,32313
@hwa_mahdi,@hwa_mahdi,2946
@AuEpochTimes,@AuEpochTimes,2619
@picphysicians,@picphysicians,33817
@jackiecassell,@jackiecassell,5194
@SPGlobal,@SPGlobal,31231
@SSDurango,@SSDurango,18581
@blondielocks74,@blondielocks74,5747
@Bluvelvet112,@Bluvelvet112,333
@MatthiasBakken,@MatthiasBakken,13
@BikerOnTheSky,@BikerOnTheSky,1
@drswlong,@drswlong,2378
@Libres_LB,@Libres_LB,1142
@MNeigham,@MNeigham,984
@UKHSA_NorthEast,@UKHSA_NorthEast,3180
@Dallas4Bernie,@Dallas4Bernie,2378
@InfosGC,@InfosGC,372
@MentatSword,@MentatSword,15
@AbelNovoa,@AbelNovoa,5551
@AWPeet2,@AWPeet2,5237
@6arb0ndi0xyja2n,@6arb0ndi0xyja2n,599
@rubystar22,@rubystar22,262
@GlobalSavunma,@GlobalSavunma,79384
@KingswayHospi,@KingswayHospi,280
@izurietavarea,@izurietavarea,4234
@OldNormality,@OldNormality,7731
@UnwinPaul,@UnwinPaul,3450
@1st_Army_Area,@1st_Army_Area,52539
@NicoleGiroldi,@NicoleGiroldi,5912
@idannyb,@idannyb,2354
@towhey,@towhey,18260
@Melktim,@Melktim,2728
@Voic6Indigenous,@Voic6Indigenous,2860
@fwilhelm,@fwilhelm,949
@PTI_News,@PTI_News,3730450
@Sante_Gouv,@Sante_Gouv,311134
@MeurerCommunity,@MeurerCommunity,5390
@WallyBoons,@WallyBoons,8
@MarishaRayLD,@MarishaRayLD,2533
@ArlettePoolen,@ArlettePoolen,681
@Laksmizz,@Laksmizz,41418
@lokmat,@lokmat,566386
@Birmex,@Birmex,9158
@martamartorell,@martamartorell,1893
@godkingplus,@godkingplus,1505
@MrsProctor2010,@MrsProctor2010,459
@EpochTimesCan,@EpochTimesCan,7956
@MBLICorp,@MBLICorp,927
@LucieCatnip,@LucieCatnip,321
@OwaisGandhi,@OwaisGandhi,2896
@Coreymcddd,@Coreymcddd,14
@SoyCibelino,@SoyCibelino,3050
@BostonReview,@BostonReview,48740
@manon_chali4,@manon_chali4,2303
@WendyD86,@WendyD86,121
@bra_louis,@bra_louis,3425
@drrichardp,@drrichardp,1717
@MedscapeES,@MedscapeES,7335
@IthearSei,@IthearSei,676
@LivEchonews,@LivEchonews,501958
@AES_SCS,@AES_SCS,673
@SantePubliqueSD,@SantePubliqueSD,169
@BystandersUK,@BystandersUK,3571
@CapTimes,@CapTimes,36992
@allidoismix,@allidoismix,11624
@endocrine_witch,@endocrine_witch,13221
@PartiDuPassVax,@PartiDuPassVax,63
@eponsf,@eponsf,2201
@scotiasinger,@scotiasinger,771
@DorieBooks,@DorieBooks,1006
@kalisana,@kalisana,352
@MediumDebyOuld,@MediumDebyOuld,2676
@Monash_Physio,@Monash_Physio,227
@GoodNewsToday,@GoodNewsToday,28426
@fgagnon5,@fgagnon5,2407
@analiliamoreno,@analiliamoreno,6128
@AndrewJamesMM,@AndrewJamesMM,670
@PMgeezer,@PMgeezer,25536
@TheFederal_in,@TheFederal_in,9191
@D_Bone,@D_Bone,4251
@SantePubliqueFr,@SantePubliqueFr,129036
@rpCov19mx,@rpCov19mx,16677
@MFASerbia,@MFASerbia,4321
@E_FLEISCHMAN,@E_FLEISCHMAN,772233
@SiCarswell,@SiCarswell,28134
@janusz81,@janusz81,2156
@CAudigierValett,@CAudigierValett,7599
@AlagoasReal,@AlagoasReal,4129
@Petersrock33,@Petersrock33,484
@rockinpessimism,@rockinpessimism,20
@ilariallegro,@ilariallegro,13415
@JarkkoIivarinen,@JarkkoIivarinen,807
@BakkeSteve,@BakkeSteve,696
@BUSENAZARICANNN,@BUSENAZARICANNN,13578
@CebesBR,@CebesBR,4269
@ShairaLeiza,@ShairaLeiza,1264
@creuscher,@creuscher,61872
@HWBarnet,@HWBarnet,1965
@City40Lab,@City40Lab,64
@Lhartzenbusch,@Lhartzenbusch,351
@DarkJack999,@DarkJack999,356
@abbyobenchain,@abbyobenchain,1231
@VirginiaBuysse,@VirginiaBuysse,1282
@BorundaDaniel,@BorundaDaniel,2903
@Spireship,@Spireship,3709
@nickr2211,@nickr2211,736
@IanRicksecker,@IanRicksecker,16819
@CAPublicHealth,@CAPublicHealth,101778
@ADNQro,@ADNQro,40495
@PMovimiento,@PMovimiento,18316
@surendrapalsin3,@surendrapalsin3,2067
@drdavalosopd,@drdavalosopd,608
@fraunhofer_scai,@fraunhofer_scai,1945
@hornetwarnet1,@hornetwarnet1,1829
@watch_union,@watch_union,60829
@docthad,@docthad,668
@negociomidas,@negociomidas,119
@sidsdoc,@sidsdoc,2980
@AllDusted,@AllDusted,50
@EricFleutelot,@EricFleutelot,1420
@wharfgirl,@wharfgirl,341
@East_Riding,@East_Riding,18695
@_Banyoe,@_Banyoe,5522
@talkshivendra,@talkshivendra,690
@RifFlame,@RifFlame,379
@MisterSalesman,@MisterSalesman,377545
@RND_de,@RND_de,54228
@BanzoDamian,@BanzoDamian,3796
@CBCNews,@CBCNews,3309958
@BridgingNews_,@BridgingNews_,15296
@TheNewRight22,@TheNewRight22,117
@mermaids76,@mermaids76,3236
@AlesiaNapier,@AlesiaNapier,483
@himansh42616657,@himansh42616657,197
@2536luis,@2536luis,3644
